Bodega,Año,Vino_ID,Vino,Rating,Nº_reseñas,Precio,Región
L'Olivera,2018,4827800,Blanc de Marges 2018,4.2,28,13.93,Costers del Segre
Tajinaste,2020,1843702,Blanco Afrutado 2020,4.0,35,13.95,Valle de la Orotava
Fazenda Agricola Augalevada,2019,6443803,Mercenario Blanco 2019,3.8,44,13.95,Ribeiro
Raimat,2018,7087420,El Niu de la Cigonya 2018,4.0,60,13.95,Costers del Segre
Bodega la Tapada - Guitian,2020,5111264,Godello 2020,3.8,90,13.95,Valdeorras
Algueira,2021,1186281,Brandan 2021,3.8,82,13.95,Ribeira Sacra
Callejuela,2021,5903676,Las Mercedes Añina 2021,3.8,28,13.95,Andalucía
Fillaboa,2021,86349,Albariño 2021,4.0,261,13.95,Rías Baixas
Ramón do Casar,2021,2543474,Treixadura 2021,4.3,183,13.95,Ribeiro
Bodegas El Paraguas,2020,1789777,Agás do Tempo 2020,4.3,28,13.99,Ribeiro
Alter,2018,4443283,Priorato de Razamonde Blanco 2018,4.0,51,13.99,Ribeiro
Gramona,2017,4157084,Font Jui Xarel-lo 2017,3.9,48,14.0,Penedès
Bodega Ca'n Verdura,2021,5893098,Supernova Moll 2021,3.9,36,14.0,Binissalem-Mallorca
Vinsnus,2021,6186826,SiurAlta Orange 2021,3.7,70,14.06,Montsant
Chivite,2019,7439347,Las Fincas Blanco 2 Garnachas 2019,4.0,173,14.13,Navarra
Guimaro,2020,4410770,Blanco 2020,3.7,85,14.19,Ribeira Sacra
Fefiñanes,2021,1165031,Albariño de Fefiñanes 2021,4.0,315,14.2,Rías Baixas
Lafou,2021,1662644,Els Amelers Garnatxa Blanca 2021,3.9,79,14.2,Terra Alta
Bodegas Valdemar,2020,1163326,Conde de Valdemar Finca Alto Cantabria 2020,3.9,65,14.23,Rioja
Bodegas Monje,2020,1452917,Dragoblanco 2020,3.8,26,14.25,Tacoronte-Acentejo
Marqués de Riscal,2021,2741,Limousin 2021,3.9,95,14.25,Rueda
Clos d'Agon,2016,1526732,Amic Blanc 2016,3.9,158,14.35,Cataluña
El Vínculo,2017,1478062,Alejairén Airen 2017,3.8,83,14.35,La Mancha
Clos d'Agon,2014,1526732,Amic Blanc 2014,3.5,102,14.35,Cataluña
Can Ràfols dels Caus,2018,1471352,Gran Caus Blanc 2018,3.6,25,14.4,Penedès
Viñedos Verticales,2016,5358419,Filitas y Lutitas 2016,3.7,80,14.4,Sierras de Málaga
Raúl Pérez,2019,6835073,Ultreia Godello 2019,4.0,257,14.4,Bierzo
Barbadillo,2018,4623926,Mirabrás 2018,3.8,66,14.4,Cádiz
Bodegas Estéban Martín,2018,7195344,Niño Mimado Chardonnay 2018,3.9,25,14.4,Cariñena
Ca N'Estella,2018,2588422,Gran Clot dels Oms Chardonnay 2018,3.9,55,14.46,Penedès
Eulogio Pomares,2020,9081561,O Estranxeiro Blanco 2020,3.9,65,14.5,Ribeira Sacra
Finca Garabelos,2020,1902305,Rías Baixas Albariño 2020,4.2,150,14.5,Rías Baixas
Cune (CVNE),2018,8509952,Reserva Blanco 2018,3.8,38,14.5,Rioja
Castellroig,2017,3617883,Finca Sabaté i Coca Sø Seré 2017,3.9,34,14.5,Penedès
Valdecuevas,2020,4520554,Cuvée Verdejo 2020,4.2,86,14.5,Rueda
Barbadillo,2019,4623926,Mirabrás 2019,3.8,167,14.5,Cádiz
Pazo San Mauro,2021,96992,Albariño 2021,3.8,151,14.55,Rías Baixas
Chan de Rosas,2016,6091265,Aires de Manilva Moscatel 2016,4.1,31,14.6,Sierras de Málaga
Murua,2018,1651489,Rioja Blanco 2018,4.1,128,14.63,Rioja
DaVide,2020,1304004,Albariño 2020,4.1,25,14.65,Rías Baixas
La Caña,2021,1163144,Albarino 2021,4.0,264,14.65,Rías Baixas
Bodegas Bentomiz,2016,2464968,Ariyanas Seco Sobre Lias Finas 2016,3.8,184,14.67,Andalucía
Partida Creus,2018,6232227,VY (Vinyater) 2018,4.0,71,14.76,Penedès
Gallina de Piel,2019,6316810,Manar dos Seixaş 2019,4.1,113,14.8,Ribeiro
Can Ràfols dels Caus,2019,1471352,Gran Caus Blanc 2019,3.7,25,14.8,Penedès
Telmo Rodriguez,2019,1245000,Molino Real Mountain Blanco 2019,3.9,66,14.8,Sierras de Málaga
Cosmic,2021,3646278,Gratitud Sauvignon Blanc 2021,3.8,31,14.85,Penedès
Coca i Fitó,2017,3055690,Jaspi d'Or 2017,4.2,68,14.9,Terra Alta
El Grifo,2021,1446074,Malvasia Seco 2021,4.0,54,14.9,Lanzarote
Albamar,2021,1637220,Albariño 2021,4.0,326,14.9,Rías Baixas
Bodegas Fulcro,2019,2030936,O Equilibrio 2019,4.1,70,14.9,Rías Baixas
Bodega Badiola,2018,7572974,Las Parcelas Blanco 2018,3.8,86,14.9,Rioja Alavesa
Tentenublo,2019,4152844,Rioja Blanco 2019,3.8,49,14.9,Rioja
Soto y Manrique,2018,4320161,La Orquesta 2018,3.8,157,14.9,Castilla y León
Ca N'Estruc,2018,1932660,L'Equilibrista Blanc 2018,3.8,119,14.9,Cataluña
Rodrigo Mendez,2019,2184024,Cies 2019,4.0,93,14.9,Rías Baixas
Forjas del Salnés,2021,1188150,Leirana Albariño 2021,3.8,50,14.9,Rías Baixas
Alta Alella,2021,10126522,Aus 2021,4.2,34,14.9,Alella
Estefanía,2020,10123408,Entrecuestas Godello Bierzo 2020,4.2,30,14.91,Bierzo
Cuatro Rayas,2020,9844284,Viñedos Centenarios Edición Limitada Longverdejo 2020,3.9,71,14.94,Rueda
Bodegas Binifadet,2021,6525418,Blanc 2021,3.7,58,14.95,Isla de Menorca
Alegre Wines,2021,6825915,Mirlo Blanco 2021,4.1,32,14.95,Rueda
Jordi Llorens,2020,1886333,Blan 5.7 Blanc 2020,4.0,30,14.95,Tarragona
Azul y Garanza,2021,6551529,Naturaleza Salvaje 2021,3.9,114,14.95,Navarra
Partida Creus,2019,2320808,SP (Subirat Parent) 2019,4.1,61,14.98,Penedès
Coca i Fitó,2016,3055690,Jaspi d'Or 2016,3.9,61,15.0,Terra Alta
Herència Altés,2019,1623322,Benufet 2019,3.9,150,15.0,Terra Alta
El Grifo,2021,5837173,Malvasia Seco Coleccion 2021,4.0,407,15.1,Lanzarote
Casa Rojo,2021,2472031,La Marimorena Albariño 2021,4.1,160,15.2,Rías Baixas
José Pariente,2019,21218,Sauvignon Blanc 2019,4.1,1228,15.21,Rueda
Mas d'en Blei,2015,1252931,Clos Martina 2015,3.6,57,15.25,Priorato
Vinyes Tortuga,2020,9836536,Fruita Analogica White 2020,3.8,60,15.25,Empordà
Meridiano Perdido,2020,9365567,Blanco 2020,4.2,37,15.25,Cádiz
Jordi Llorens,2019,1886333,Blan 5.7 Blanc 2019,3.8,105,15.25,Tarragona
Grandes Pagos Gallegos,2019,1856969,Fragas do Lecer Blanco 2019,3.9,382,15.33,Monterrei
Itsasmendi,2019,1245800,7 2019,4.0,172,15.35,País Vasco
Bermejo,2021,2953825,Malvasia Volcánica Seco 2021,4.2,444,15.35,Lanzarote
Fillaboa,2020,86349,Albariño 2020,3.9,591,15.37,Rías Baixas
Alemany i Corrió,2020,1987057,Cargol Ttreu Vi 2020,4.2,28,15.44,Penedès
Familia Torres,2018,5528797,Camino de Magarin Sobre Lias 2018,3.9,169,15.5,Rueda
Rodrigo Mendez,2021,2184024,Cies 2021,4.1,51,15.5,Rías Baixas
Maior de Mendoza,2021,1164098,Albariño Sobre Lías (On Lees) 2021,3.8,59,15.5,Rías Baixas
Bodega K5,2019,6172063,Hondarrabi Zuri 2019,4.0,39,15.5,Getariako Txakolina
Mustiguillo,2019,2003143,Finca Calvestra Merseguera 2019,4.1,192,15.53,Vino de España
Javi Revert,2016,6061551,Clausus 2016,3.7,41,15.53,Valencia
Pradorey,2013,4868315,El Cuentista 2013,3.9,116,15.54,Ribera del Duero
Parés Baltà,2020,13471,Ginesta 2020,3.9,26,15.54,Penedès
Clos Lentiscus,2018,3776659,Perill Blanc 2018,4.1,216,15.63,Penedès
Sierra Cantabria,2019,77877,Organza 2019,4.1,41,15.66,Rioja
Belondrade,2021,2929881,Quinta Apolonia 2021,4.0,72,15.7,Castilla y León
Dasca Vives,2018,4580731,Vinyater 2018,4.0,35,15.7,Cataluña
Dominio do Bibei,2018,5889597,Lalume 2018,4.0,305,15.74,Ribeiro
Pago de Los Capellanes,2021,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2021,4.2,57,15.75,Valdeorras
Idrias,2007,1220545,Chardonnay 2007,3.7,53,15.75,Somontano
Dehesa del Carrizal,2019,1245993,Chardonnay 2019,4.1,26,15.8,Dehesa del Carrizal
Alfredo Arribas,2019,1362221,Trossos Sants 2019,3.8,32,15.89,Montsant
Cims de Porrera,2019,5529178,Vi de Vila Blanco 2019,3.9,37,15.9,Priorato
Lagar de Costa,2018,1205177,Albariño 2018,3.8,236,15.9,Rías Baixas
Pedralonga,2020,2288501,Albariño Pedralonga 2020,4.2,104,15.9,Rías Baixas
Marqués de Riscal,2020,2741,Limousin 2020,3.8,110,15.9,Rueda
Rodrigo Mendez,2020,2184024,Cies 2020,3.9,247,15.9,Rías Baixas
José Pariente,2020,1491206,Verdejo Fermentado en Barrica 2020,4.2,181,15.9,Rueda
Telmo Rodriguez,2020,1884649,MR (Mountain Wine) 2020,4.2,59,15.9,Málaga
Casa Rojo,2019,4628712,The Orange Republic 2019,4.2,166,15.91,Valdeorras
Terroir Al Límit Soc. Lda,2018,5296325,Historic Blanco 2018,3.9,140,15.94,Priorato
Rodríguez de Vera,2019,8351554,Sopla Levante Pinomar Merseguera - Moscatel de Alejandría 2019,3.6,64,15.95,Castilla
Mar de Frades,2021,1143504,Rías Baixas Albariño Atlantico 2021,4.1,2117,15.95,Rías Baixas
L'Olivera,2018,1522673,Eixaders 2018,4.0,48,15.95,Costers del Segre
Pepe Mendoza Casa Agrícola,2021,7106372,Pureza 2021,3.8,33,15.95,Alicante
Viña Meín,2017,2624834,Blanco 2017,3.7,218,15.95,Ribeiro
Casa Rojo,2020,2472031,La Marimorena Albariño 2020,4.1,611,15.95,Rías Baixas
Rodríguez de Vera,2019,9128315,Sopla Levante La Horca 2019,3.7,42,15.95,Alicante
Viña Meín,2018,2624834,Blanco 2018,3.9,515,15.95,Ribeiro
Pazo Baión,2021,1185085,Albariño 2021,4.0,36,15.99,Rías Baixas
Acustic Celler,2018,1315034,Ritme Blanc 2018,3.9,79,15.99,Priorato
Varietal 500,2019,10100397,Parellada Natural Brisada 2019,4.0,28,16.0,Cataluña
Azpilicueta,2020,1677249,Colección Privada Blanco 2020,4.3,86,16.0,Rioja
Viñas del Vero,2016,1829329,Clarión Seleccion Somontano 2016,4.2,69,16.02,Somontano
Barco del Corneta,2020,1420633,Verdejo 2020,3.9,30,16.02,Castilla y León
Venus la Universal,2020,1173057,Dido Macabeu - Garnatxa - Cartoixa 2020,3.9,87,16.02,Montsant
Vins de la Memòria,2019,8559413,El Badiu Pansa Blanca 2019,4.1,27,16.1,Alella
La Vizcaína,2020,1646826,La del Vivo (Lomas de Valtuille) 2020,4.2,91,16.11,Bierzo
Tierra Savia,2018,9073160,Piu Ánfora Blanco 2018,3.8,29,16.2,Vino de España
Pazo de Rubianes,2021,2558262,Albariño 2021,4.2,208,16.2,Rías Baixas
Palomo Cojo,2019,1392691,Verdejo 2019,3.7,246,16.25,Rueda
Bodegas Bentomiz,2019,2464968,Ariyanas Seco Sobre Lias Finas 2019,4.1,26,16.25,Andalucía
Ossian,2016,4083252,Verdling Dulce 2016,3.6,103,16.33,Castilla y León
Belondrade,2020,2929881,Quinta Apolonia 2020,3.9,413,16.39,Castilla y León
Forjas del Salnés,2020,1188150,Leirana Albariño 2020,3.9,319,16.39,Rías Baixas
Caserío de Dueñas,2018,4707395,Verdejo 2018,3.9,31,16.45,Rueda
Ossian,2016,4202932,Verdling Trocken 2016,3.7,77,16.45,Castilla y León
Conreria d'Scala Dei,2021,1112354,Les Brugueres Blanc 2021,4.2,129,16.45,Priorato
Casa Rojo,2020,4628712,The Orange Republic 2020,3.9,101,16.47,Valdeorras
Pedralonga,2021,2288501,Albariño Pedralonga 2021,4.0,51,16.47,Rías Baixas
Laureatus,2011,5235165,Lias 2011,3.8,29,16.5,Rías Baixas
Vinyes dels Aspres,2020,1173672,Blanc dels Aspres Criança 2020,4.2,56,16.5,Empordà
Chozas Carrascal,2019,1633591,Las Tres (3) Blanco 2019,3.8,39,16.5,Valencia
Bosque de Matasnos,2020,8651694,Petit Blanco de Matasnos 2020,4.1,81,16.5,Castilla y León
Bodegas Valduero,2021,1215270,Blanco de Albillo (Garcia) 2021,4.0,39,16.5,Ribera del Duero
Veigamoura,2015,2380009,Blanco 2015,4.3,41,16.5,Rías Baixas
Bosque de Matasnos,2019,8651694,Petit Blanco de Matasnos 2019,4.1,53,16.5,Castilla y León
Vinyes dels Aspres,2019,1173672,Blanc dels Aspres Criança 2019,4.1,80,16.5,Empordà
Cantalapiedra Viticultores,2019,7434397,Mondo 2019,3.8,83,16.5,Castilla y León
Pazo Señorans,2018,4151972,Colección Albariño Rías Baixas 2018,3.9,1019,16.55,Rías Baixas
El Jardín de Lucía,2021,1490238,Albariño 2021,4.0,94,16.6,Rías Baixas
Terras Gauda,2020,3704,Terras Gauda O Rosal 2020,4.2,4253,16.65,Rías Baixas
Sierra Cantabria,2018,77877,Organza 2018,4.0,131,16.75,Rioja
Can Bas,2018,7356250,P3 Xarel-lo 2018,3.9,115,16.75,Penedès
Bodegas Valduero,2020,9402497,Garcia Viadero Blanco Natural 2020,4.1,37,16.75,Ribera del Duero
Celler Frisach,2018,1994136,Vernatxa Blanca 2018,3.9,216,16.75,Terra Alta
Can Bas,2018,8737627,D'Origen P5 Muscat de Gra Petit 2018,3.7,77,16.75,Penedès
Manuel Formigo,2019,4539279,Cholo 2019,4.1,31,16.8,Ribeiro
Manuel Formigo,2020,1990105,Teira X 2020,4.1,26,16.8,Ribeiro
Sicus,2018,5384165,Cartoixà 2018,3.9,64,16.85,Penedès
Dominio del Urogallo,2017,5250420,Pésico Blanco 2017,3.5,33,16.87,Asturias
Oriol Artigas,2019,4429416,La Rumbera 2019,3.9,314,16.89,Alella
Viñedos Verticales,2018,5358419,Filitas y Lutitas 2018,3.7,52,16.9,Sierras de Málaga
Enate,2021,9063,Chardonnay Fermentado en Barrica 2021,4.2,80,16.9,Somontano
Bodegas Martín Códax,2019,18114,Rías Baixas Albariño Organistrum 2019,4.1,95,16.9,Rías Baixas
Santiago Ruiz,2020,5142763,Rosa Ruiz Albariño 2020,4.2,48,16.9,Rías Baixas
Bernabeleva,2018,1772647,Cantocuerdas Albillo 2018,3.7,58,16.9,Madrid
Raimat,2019,9771203,Turons de la Pleta 2019,4.1,44,16.9,Costers del Segre
Viñas del Vero,2018,1829329,Clarión Seleccion Somontano 2018,4.1,41,16.9,Somontano
Mengoba,2018,1376082,Godello Sobre Lias 2018,3.9,70,16.9,Bierzo
VALENCISO,2020,1647969,Rioja Blanco 2020,4.1,127,16.9,Rioja
Enate,2020,9063,Chardonnay Fermentado en Barrica 2020,4.3,502,16.9,Somontano
A Coroa,2019,2679970,Lias Godello 2019,4.0,135,16.91,Valdeorras
Carlos Moro,2018,4581283,Finca Las Marcas Fermentado en Barrica Verdejo 2018,3.6,61,16.95,Rueda
Bodega la Tapada - Guitian,2020,1200765,Sobre Lías Godello 2020,3.9,33,16.95,Valdeorras
Beronia,2019,10051640,Laslias de Beronia Verdejo Sobre Lias 2019,4.0,34,16.95,Rueda
Bodega la Tapada - Guitian,2019,1200765,Sobre Lías Godello 2019,3.8,337,16.95,Valdeorras
Bermejo,2021,1757194,Malvasía Seco 2021,3.9,29,16.95,Lanzarote
Vicente Gandía,2021,8354382,Bobal Blanco 2021,4.0,53,16.99,Utiel-Requena
Palacios Remondo,2018,1220246,Rioja Plácet Valtomelloso 2018,4.1,357,17.05,Rioja
Dehesa del Carrizal,2018,1245993,Chardonnay 2018,3.9,84,17.18,Dehesa del Carrizal
Autòcton Celler,2017,4956638,Gran Autòcton Blanc 2017,4.0,51,17.2,Penedès
Castillo Perelada,2015,99359,Finca La Garriga Blanca 2015,4.1,68,17.2,Empordà
Península Vinicultores,2018,8095407,Skin Contact 2018,3.6,121,17.25,Madrid
Sicus,2019,5384165,Cartoixà 2019,3.7,90,17.25,Penedès
Bàrbara Forés,2018,5012424,Abrisa't Garnatxa Blanca 2018,3.9,67,17.35,Terra Alta
Mustiguillo,2020,2003143,Finca Calvestra Merseguera 2020,4.2,116,17.45,Vino de España
Rafael Palacios,2021,1620143,Louro Godello 2021,4.2,647,17.48,Valdeorras
Bodegas Marisol Rubio,2019,7454849,CIPMA Blanco 2019,4.0,34,17.49,La Mancha
Pradorey,2019,4868315,El Cuentista 2019,3.8,48,17.5,Ribera del Duero
Pepe Mendoza Casa Agrícola,2020,7106372,Pureza 2020,3.9,45,17.5,Alicante
Astrales,2020,9908653,Albariño 2020,3.9,36,17.5,Rías Baixas
Mar de Envero,2018,1373770,Blanco Lias 2018,3.8,47,17.5,Rías Baixas
Selva Vins,2017,6572735,Blanco 2017,3.9,25,17.5,Mallorca
Avgvstvs,2021,1597345,Chardonnay 2021,4.1,63,17.69,Penedès
Compañía de Vinos Tricó,2018,1213919,Albariño 2018,4.1,71,17.7,Rías Baixas
Attis,2021,9389923,Sitta Maceración 2021,3.9,25,17.7,Rías Baixas
El Escocés Volante,2018,4417783,Manda Huevos Blanco 2018,3.8,31,17.77,Cataluña
VALENCISO,2019,1647969,Rioja Blanco 2019,4.1,368,17.9,Rioja
Castillo Perelada,2019,99359,Finca La Garriga Blanca 2019,3.9,34,17.9,Empordà
Azpilicueta,2011,1677249,Colección Privada Blanco 2011,3.8,154,17.9,Rioja
Terra Remota,2020,1239974,Caminante 2020,3.9,66,17.9,Empordà
Murviedro,2018,7662338,Vallejo Avenas Chardonnay 2018,4.0,99,17.9,Utiel-Requena
Pazo Baión,2019,1185085,Albariño 2019,4.1,57,17.9,Rías Baixas
Alemany i Corrió,2018,1987057,Cargol Ttreu Vi 2018,3.9,71,17.9,Penedès
Callejo,2019,3880545,El Lebrero 2019,3.8,103,17.91,Castilla y León
Forlong,2018,6301864,Mon Amour 2018,3.9,30,17.95,Cádiz
Astrales,2018,7358616,Verdejo 2018,3.9,103,17.95,Rueda
Forlong,2019,5404293,El Amigo Imaginario 2019,4.2,27,17.95,Cádiz
Bodegas Valduero,2020,1215270,Blanco de Albillo (Garcia) 2020,4.0,244,17.95,Ribera del Duero
Estefanía,2019,10123408,Entrecuestas Godello Bierzo 2019,4.1,31,17.95,Bierzo
Telmo Rodriguez,2020,1441651,El Transistor Verdejo 2020,3.8,76,17.95,Rueda
Familia Torres,2019,1457926,Waltraud Riesling 2019,4.1,288,17.99,Penedès
Vinícola Real,2016,1149001,Cueva del Monge Blanco 2016,4.1,43,17.99,Rioja
Monte Pío,2017,7951142,Ledes Albariño 2017,4.1,32,18.0,Rías Baixas
Pazo Casanova,2019,4640154,Treixadura 2019,4.0,95,18.0,Ribeiro
Bodegas Martín Códax,2018,1525584,Rías Baixas Albariño Lias 2018,3.9,319,18.0,Rías Baixas
AT Roca,2019,4919107,Cantallops Xarel-lo 2019,4.1,100,18.0,Penedès
Familia Torres,2018,2628,Viña Esmeralda 2018,4.0,7478,18.03,Cataluña
Bodegas Martín Códax,2018,6124925,Crianza Sobre Lías 2018,3.7,27,18.05,Rías Baixas
Rovellats,2018,1457690,Blanc Primavera 2018,3.5,54,18.14,Penedès
Venus la Universal,2019,1173057,Dido Macabeu - Garnatxa - Cartoixa 2019,4.1,322,18.2,Montsant
Artadi,2016,1927103,Artazu Garnacha Blanca 2016,3.9,50,18.25,Navarra
Amós Bañeres,2018,4421881,Missatge en Una Ampolla 2018,4.0,179,18.3,Penedès
Bodegas Godelia,2016,8305604,Godelia Selección Godello 2016,4.0,46,18.34,Bierzo
Pardas,2018,5261872,Pur Xarel-lo 2018,3.9,25,18.45,Penedès
Godeval,2020,1360389,Cepas Vellas Godello 2020,4.2,214,18.46,Valdeorras
Estones,2019,5013950,Únic PX 2019,4.2,26,18.5,Terra Alta
Bàrbara Forés,2019,5012424,Abrisa't Garnatxa Blanca 2019,3.7,50,18.5,Terra Alta
Bodegas Martín Códax,2020,1525584,Rías Baixas Albariño Lias 2020,3.9,54,18.5,Rías Baixas
Cantalapiedra Viticultores,2018,4583498,Majuelo del Chiviritero La Seca 2018,4.2,137,18.5,Rueda
Suertes del Marqués,2020,1691634,Trenzado 2020,3.9,258,18.5,Valle de la Orotava
Orto Vins,2020,4441415,Blanc d'Orto Brisat 2020,3.8,26,18.55,Montsant
Partida Creus,2018,3989194,XL (Xarel·Lo) 2018,4.0,130,18.65,Cataluña
Attis,2020,9571062,Sangarida La Yegua Godello - Doña Blanca 2020,4.2,27,18.75,Rías Baixas
Telmo Rodriguez,2019,1441651,El Transistor Verdejo 2019,3.8,131,18.76,Rueda
Celler Credo,2014,1109742,Can Credo Xarel-lo 2014,3.9,115,18.85,Cataluña
A Coroa,2020,2679970,Lias Godello 2020,4.0,25,18.9,Valdeorras
Allende,2017,77131,Rioja Blanco 2017,4.0,249,18.9,Rioja
Bodegas Vilano,2020,9973364,La Baraja Godello 2020,4.3,150,18.9,Valdeorras
Raventos d'Alella,2018,2644049,Blanc Allier 2018,3.9,63,18.9,Alella
Bodegas Martín Códax,2019,7753420,Arousa 2019,4.3,139,18.95,Vino de España
Protos,2019,9048283,Verdejo Reserva 2019,4.0,81,18.95,Rueda
Bodegas Amaren,2019,3758825,Barrel Fermented White 2019,4.0,85,18.95,Rioja
Oxer Wines,2020,6494453,Marko Gure Arbasoak 2020,3.9,296,18.95,Vino de España
Cantalapiedra Viticultores,2019,4583498,Majuelo del Chiviritero La Seca 2019,4.1,92,18.95,Rueda
Cota 45,2021,5597107,UBE de Ubérrima  Miraflores 2021,4.0,55,18.95,Vino de España
Paco & Lola,2016,5529093,Vintage Albariño 2016,4.2,95,19.0,Rías Baixas
Pago de Los Capellanes,2020,4277988,O Luar do Sil Valdeorras Godello Sobre Lias 2020,4.3,170,19.17,Valdeorras
Lagar de Moha,2019,9530662,Varron Cuvée Especial 2019,4.0,32,19.2,Rueda
Valtea,2017,1842394,Finca Garabato Cepas Vellas Albariño 2017,4.1,45,19.2,Rías Baixas
Naia,2018,87931,Naiades 2018,4.3,74,19.25,Rueda
Jean Leon,2016,1535901,Chardonnay Penedès Vinya Gigi 2016,3.8,248,19.35,Penedès
Bodega Ca'n Verdura,2020,8597974,Ca Ses Rosetes Giró Ros 2020,4.1,34,19.45,Mallorca
Ramón do Casar,2017,6035229,Nobre 2017,3.9,158,19.47,Ribeiro
Javier Sanz Viticultor,2021,3973507,Singular V Malcorta Verdejo 2021,4.2,46,19.49,Rueda
Familia Torres,2020,1457926,Waltraud Riesling 2020,4.1,153,19.5,Penedès
Bodegas El Paraguas,2020,1895060,Atlántico 2020,4.0,59,19.5,Ribeiro
César Muñoz,2019,1582614,Cienfuegos 2019,3.9,26,19.5,Castilla y León
Do Ferreiro (Bodegas Gerardo Mendez),2020,1259463,Rias Baixas Albariño 2020,4.1,614,19.51,Rías Baixas
Godeval,2021,1360389,Cepas Vellas Godello 2021,4.2,69,19.51,Valdeorras
Clos Pons,2013,1867444,Roc de Foc 2013,4.2,41,19.53,Costers del Segre
Adega Familiar Eladio Piñeiro,2020,2667162,Envidiacochina (Tête de Cuvée) 2020,4.2,460,19.55,Rías Baixas
La Vizcaína,2019,1646826,La del Vivo (Lomas de Valtuille) 2019,4.1,167,19.58,Bierzo
l'Infernal Combier Fischer Gerin,2014,4906725,Riu Blanco 2014,3.7,35,19.6,Priorato
Terra Remota,2021,1239974,Caminante 2021,4.1,43,19.7,Empordà
Castro Candaz,2019,4317169,La Vertical 2019,4.3,25,19.71,Ribeira Sacra
Jean Leon,2018,1535901,Chardonnay Penedès Vinya Gigi 2018,3.8,167,19.71,Penedès
Bodega Contador (Benjamín Romeo),2020,1265045,Predicador Blanco 2020,3.9,28,19.71,Rioja
Protos,2018,9048283,Verdejo Reserva 2018,3.8,99,19.75,Rueda
Mas Doix,2020,7264553,Murmuri 2020,4.1,166,19.75,Priorato
Celler Credo,2017,2516035,Ratpenat 2017,3.6,30,19.79,Penedès
Viñátigo,2021,2324050,Gual 2021,3.9,27,19.9,Ycoden-Daute-Isora
Dominio do Bibei,2019,1147593,Lapola 2019,4.3,443,19.9,Ribeira Sacra
Monopole,2017,1925448,Blanco Seco (Clasico) 2017,3.9,465,19.9,Rioja
Quinta da Muradella,2019,1307801,Alanda Blanco 2019,3.5,26,19.9,Monterrei
Fillaboa,2019,2081101,Selección Finca Monte Alto 2019,4.1,49,19.9,Rías Baixas
Cantalapiedra Viticultores,2020,4583498,Majuelo del Chiviritero La Seca 2020,4.3,27,19.95,Rueda
Mengoba,2020,1376082,Godello Sobre Lias 2020,4.1,143,19.95,Bierzo
D. Mateos,2019,4977519,La Mateo Tempranillo Blanco 2019,3.9,284,19.95,Rioja
Menade,2018,5463531,La Misión 2018,4.0,68,19.98,Castilla y León
Joan Rubió,2018,5323495,Joanots 2018,3.7,38,20.05,Penedès
Castro Brey,2013,5093051,Sin Palabras Albariño 2013,4.2,100,20.15,Rías Baixas
Pazo Casanova,2020,4640154,Treixadura 2020,3.8,54,20.25,Ribeiro
Tomás Postigo,2018,1553003,Fermentado En Barrica Blanco 2018,4.3,221,20.25,Castilla y León
Valdesil,2018,8012300,Asadoira Godello Sobre Lias 2018,4.0,32,20.26,Valdeorras
Ramón Bilbao,2017,8923948,Límite Norte Reserva Tempranillo Blanco - Maturana Blanca 2017,4.0,252,20.34,Rioja
Cosmic,2019,5481367,Valentia Carinyena Blanca 2019,3.9,34,20.4,Valencia
Bodega Contador (Benjamín Romeo),2019,1265045,Predicador Blanco 2019,3.9,46,20.47,Rioja
Palacios Remondo,2020,1220246,Rioja Plácet Valtomelloso 2020,3.9,157,20.5,Rioja
Mas d'en Gil,2017,2383786,Coma Alta Priorat 2017,3.9,38,20.5,Priorato
Emilio Moro,2018,6306232,La Revelía Godello 2018,4.2,577,20.61,Bierzo
Emilio Moro,2019,6306232,La Revelía Godello 2019,4.3,228,20.61,Bierzo
Fillaboa,2018,2081101,Selección Finca Monte Alto 2018,4.0,58,20.68,Rías Baixas
Naia,2016,87931,Naiades 2016,4.1,234,20.85,Rueda
Micro Bio (MicroBio),2020,5788762,Rack 2020,4.1,31,20.85,Castilla y León
Monopole,2018,1925448,Blanco Seco (Clasico) 2018,4.1,138,20.9,Rioja
Micro Bio (MicroBio),2019,5788762,Rack 2019,3.8,72,20.9,Castilla y León
Hispano Suizas,2020,1207409,Impromptu Sauvignon Blanc 2020,3.9,31,20.95,Utiel-Requena
Pla de Morei,2018,7197382,Filigrana Blanco 2018,4.1,30,20.95,Cataluña
Hispano Suizas,2021,1207409,Impromptu Sauvignon Blanc 2021,4.2,74,20.95,Utiel-Requena
Olivier Rivière,2020,5857638,La Bastid Rioja Blanco 2020,4.0,77,20.95,Rioja
Olivier Rivière,2019,5857638,La Bastid Rioja Blanco 2019,3.9,267,20.95,Rioja
Micro Bio (MicroBio),2020,7213913,Brutal 2020,4.1,61,21.01,Castilla y León
Raventos d'Alella,2017,1656980,Pansa Blanca 2017,3.6,370,21.1,Alella
Gregorio Martínez,2011,4349500,Blanco Selección 2011,3.9,39,21.18,Rioja
Mas Doix,2021,7264553,Murmuri 2021,4.0,128,21.24,Priorato
Pago de Vallegarcía,2020,1144208,Vallegarcia Viognier 2020,4.2,52,21.25,Castilla
